-4.461563919113971, 4.457998060894537
-4.413518202509754, 4.412449007540686
-4.36050042816688, 4.369350961964232
-4.306970574928772, 4.327399487796671
-4.266297032748699, 4.294741972048492
-4.213234040954193, 4.252523360907463
-4.168757006290605, 4.217990171956062
-4.145172420071622, 4.199939519486233
-4.1298087253943105, 4.188603406484087
-4.114271954738525, 4.177245077822338
-4.095802261452266, 4.165085253777028
-4.083690374358448, 4.1578774115433035
-4.046907379816924, 4.13951519071016
-4.0074256941914985, 4.123812469857622
-3.933878372863048, 4.101422496995204
-3.8581749996017947, 4.086454560023244
-3.776327379295871, 4.07555428908807
-3.70879281983453, 4.06762539244803
-3.6002459022871003, 4.0539454025258115
-3.5105666431965745, 4.040051103324104
-3.437990498369531, 4.0263125908508215
-3.333817006000877, 4.004387273007882
-3.2236589148508634, 3.977245516822725
-3.149155899818545, 3.9551800484531063
-3.077546292178906, 3.9316604875957926
-2.9715539285822223, 3.894628420401291
-2.901024385816698, 3.868249706779836
-2.7918211186437167, 3.8302579781155135
-2.6978179409952303, 3.8038074242342583
-2.603779815091859, 3.781587393501305
-2.527674195505698, 3.763940461591511
-2.414014453970544, 3.7385174080518406
-2.34047824096283, 3.719121606291754
-2.232042654660234, 3.684367662448435
-2.15983278027223, 3.661055217791113
-2.0516764571001116, 3.6318020292671065
-1.9608416859580446, 3.6126832836190137
-1.887927567244259, 3.601967777337179
-1.7771845267549353, 3.5898631975763613
-1.7004878804662442, 3.5794155274839197
-1.5830197157766603, 3.5560430346871486
-1.4869933595186835, 3.534651986841141
-1.39809816807191, 3.5102360087506317
-1.3055564384158016, 3.4755553785638567
-1.2487663095750463, 3.4484947963304817
-1.1768413921758767, 3.410592464118358
-1.1025920468651538, 3.3725569738426744
-1.0352049766942415, 3.3365529416525015
-0.9316814027390931, 3.27986870774846
-0.8625083894061878, 3.2419503786653383
-0.7592310665242686, 3.1854898127796774
-0.6755460419830995, 3.136594629344509
-0.5915302975363125, 3.0841346097397073
-0.5244764624318756, 3.040808636479216
-0.4262168323340745, 2.975191734984952
-0.3612394378359827, 2.9292786054554245
-0.26830479448523886, 2.8564373756666996
-0.19697680126323744, 2.7893786352149395
-0.13059703844990775, 2.71556253083037
-0.0839509091542272, 2.6543156919859614
-0.01970873091751736, 2.555528756690019
0.04932925460345941, 2.4169219835598517
0.07772938718959864, 2.3412959587250715
0.0975311947865336, 2.2827111705617424
0.1103731530296447, 2.2369614332035077
0.12798063382473052, 2.1531287040017784
0.1351648795961093, 2.096364388191181
0.1382397917235241, 2.02110381506848
0.1370793123641934, 1.9832988376180472
0.13368292560413997, 1.9126053730186412
0.13347335891646406, 1.8695529562121123
0.1350567846046611, 1.821587596504464
0.1362248668564044, 1.8027148230924057
0.13774757248630567, 1.7740869834791002
0.13957643202864656, 1.7509284452076495
0.14288363045411423, 1.715045420058218
0.1491847719085892, 1.6639972589236944
0.15906418080225843, 1.5977600981878801
0.16566336136047874, 1.5219059061935962
0.16621431445733545, 1.4602517354288727
0.1649324037198183, 1.4093527846232001
0.16197886616910162, 1.3646616125404702
0.1574379690004002, 1.2900647849907994
0.15345129173131025, 1.2428200827233693
0.14438827197922424, 1.1441138511292135
0.135786603661233, 1.077401466753887
0.11621782710684588, 0.9730310388209686
0.09893070832674423, 0.9106657025560565
